 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,6.524,46.940,0,255,18.408,0,255
2,8.634,6.711,0,255,2.632,0,255
3,8.634,36.429,0,255,14.286,0,255
4,7.173,0.000,0,0,0.000,0,255
5,1.493,0.000,0,0,0.000,0,255
6,7.952,52.041,0,255,20.408,0,255
7,2.759,0.000,0,0,0.000,0,255
8,5.226,0.000,0,0,0.000,0,255
9,14.216,26.199,0,255,10.274,0,255
10,10.192,64.156,0,255,25.159,0,255
11,7.984,95.366,0,255,37.398,0,255
12,14.151,2.924,0,255,1.147,0,255
13,6.524,45.672,0,255,17.910,0,255
14,2.954,0.000,0,0,0.000,0,255
15,8.049,0.000,0,0,0.000,0,255
16,6.102,46.117,0,255,18.085,0,255
17,7.368,40.441,0,255,15.859,0,255
18,6.427,6.439,0,255,2.525,0,255
19,7.335,53.031,0,255,20.796,0,255
20,6.913,5.986,0,255,2.347,0,255
21,9.477,4.366,0,255,1.712,0,255
22,2.499,0.000,0,0,0.000,0,255
23,2.694,0.000,0,0,0.000,0,255
24,5.745,60.508,0,255,23.729,0,255
25,4.739,178.151,0,255,69.863,0,255
26,2.532,0.000,0,0,0.000,0,255
27,1.915,43.220,0,255,16.949,0,255
28,6.524,30.448,0,255,11.940,0,255
29,7.920,62.705,0,255,24.590,0,255
30,2.434,0.000,0,0,0.000,0,255
31,6.199,22.696,0,255,8.901,0,255
32,7.238,45.740,0,255,17.937,0,255
33,5.907,36.429,0,255,14.286,0,255
34,5.583,34.099,0,255,13.372,0,255
35,2.661,27.988,0,255,10.976,0,255
36,4.187,45.465,0,255,17.829,0,255
37,7.238,54.888,0,255,21.525,0,255
38,5.875,53.536,0,255,20.994,0,255
39,7.205,5.743,0,255,2.252,0,255
40,7.368,5.617,0,255,2.203,0,255
41,2.954,0.000,0,0,0.000,0,255
42,3.278,0.000,0,0,0.000,0,255
43,2.499,0.000,0,0,0.000,0,255
44,7.822,89.938,0,255,35.270,0,255
45,7.660,33.496,0,255,13.136,0,255
46,2.726,0.000,0,0,0.000,0,255
47,2.726,0.000,0,0,0.000,0,255
48,9.413,0.000,0,0,0.000,0,255
49,2.207,0.000,0,0,0.000,0,255
50,9.445,0.000,0,0,0.000,0,255
51,5.258,0.000,0,0,0.000,0,255
52,6.946,20.257,0,255,7.944,0,255
53,6.784,0.000,0,0,0.000,0,255
54,2.434,0.000,0,0,0.000,0,255
55,14.443,68.764,0,255,26.966,0,255
56,14.671,64.878,0,255,25.442,0,255
57,3.246,0.000,0,0,0.000,0,255
58,7.238,28.587,0,255,11.211,0,255
59,2.467,0.000,0,0,0.000,0,255
60,5.420,0.000,0,0,0.000,0,255
61,6.069,19.091,0,255,7.487,0,255
62,6.134,0.000,0,0,0.000,0,255
63,3.960,0.000,0,0,0.000,0,255
64,6.199,30.707,0,255,12.042,0,255
65,14.606,0.000,0,0,0.000,0,255
66,4.869,20.400,0,255,8.000,0,255
67,2.532,0.000,0,0,0.000,0,255
68,5.777,48.708,0,255,19.101,0,255
69,2.467,0.000,0,0,0.000,0,255
70,2.954,0.000,0,0,0.000,0,255
71,4.219,3.923,0,255,1.538,0,255
72,7.465,0.000,0,0,0.000,0,255
73,3.019,0.000,0,0,0.000,0,255
74,5.648,17.586,0,255,6.897,0,255
75,14.833,26.783,0,255,10.503,0,255
76,5.712,110.114,0,255,43.182,0,255
77,10.062,75.677,0,255,29.677,0,255
78,8.147,12.191,0,255,4.781,0,255
79,6.719,32.029,0,255,12.560,0,255
80,8.439,25.500,0,255,10.000,0,255
81,10.289,7.240,0,255,2.839,0,255
82,10.419,21.449,0,255,8.411,0,255
83,3.083,0.000,0,0,0.000,0,255
84,1.363,0.000,0,0,0.000,0,255
85,4.252,0.000,0,0,0.000,0,255
86,11.522,0.000,0,0,0.000,0,255
87,12.626,14.422,0,255,5.656,0,255
88,6.069,19.091,0,255,7.487,0,255
89,12.464,4.648,0,255,1.823,0,255
90,5.940,8.361,0,255,3.279,0,255
91,2.240,0.000,0,0,0.000,0,255
92,2.532,0.000,0,0,0.000,0,255
93,2.986,0.000,0,0,0.000,0,255
94,2.694,0.000,0,0,0.000,0,255
95,2.726,0.000,0,0,0.000,0,255
96,2.467,0.000,0,0,0.000,0,255
97,13.957,32.023,0,255,12.558,0,255
98,3.473,0.000,0,0,0.000,0,255
99,2.532,0.000,0,0,0.000,0,255
100,3.083,0.000,0,0,0.000,0,255
101,2.889,0.000,0,0,0.000,0,255
102,13.762,73.373,0,255,28.774,0,255
103,2.986,0.000,0,0,0.000,0,255
104,12.950,20.451,0,255,8.020,0,255
105,2.759,0.000,0,0,0.000,0,255
106,2.889,0.000,0,0,0.000,0,255
107,3.116,0.000,0,0,0.000,0,255
108,6.686,55.704,0,255,21.845,0,255
109,6.102,0.000,0,0,0.000,0,255
110,4.869,27.200,0,255,10.667,0,255
111,5.063,39.231,0,255,15.385,0,255
112,6.978,8.302,0,255,3.256,0,255
113,9.315,119.948,0,255,47.038,0,255
114,12.334,59.724,0,255,23.421,0,255
115,13.080,19.615,0,255,7.692,0,255
116,3.051,0.000,0,0,0.000,0,255
117,8.406,71.873,0,255,28.185,0,255
118,6.005,0.000,0,0,0.000,0,255
119,2.532,0.000,0,0,0.000,0,255
120,6.459,0.000,0,0,0.000,0,255
121,8.277,12.000,0,255,4.706,0,255
122,4.317,32.594,0,255,12.782,0,255
123,2.921,0.000,0,0,0.000,0,255
124,9.640,22.323,0,255,8.754,0,255
125,2.921,0.000,0,0,0.000,0,255
126,8.569,55.057,0,255,21.591,0,255
127,2.889,17.191,0,255,6.742,0,255
128,2.986,0.000,0,0,0.000,0,255
129,5.842,39.667,0,255,15.556,0,255
130,2.726,0.000,0,0,0.000,0,255
131,6.134,71.508,0,255,28.042,0,255
132,1.558,0.000,0,0,0.000,0,255
133,2.856,0.000,0,0,0.000,0,255
134,5.161,0.000,0,0,0.000,0,255
135,6.491,16.575,0,255,6.500,0,255
136,7.076,0.000,0,0,0.000,0,255
137,8.341,24.805,0,255,9.728,0,255
138,3.570,0.000,0,0,0.000,0,255
139,14.703,19.702,0,255,7.726,0,255
140,9.380,45.000,0,255,17.647,0,255
141,6.913,34.718,0,255,13.615,0,255
142,6.784,12.201,0,255,4.785,0,255
143,5.907,0.000,0,0,0.000,0,255
144,2.661,0.000,0,0,0.000,0,255
145,0.811,0.000,0,0,0.000,0,255
146,6.102,48.830,0,255,19.149,0,255
147,4.998,33.117,0,255,12.987,0,255
148,6.394,0.000,0,0,0.000,0,255
