 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,3.603,0.000,0,0,0.000,0,255
2,8.699,15.224,0,255,5.970,0,255
3,5.972,83.152,0,255,32.609,0,255
4,7.952,30.184,0,255,11.837,0,255
5,1.233,40.263,0,255,15.789,0,255
6,9.510,0.000,0,0,0.000,0,255
7,7.530,49.461,0,255,19.397,0,255
8,4.252,0.000,0,0,0.000,0,255
9,6.134,10.794,0,255,4.233,0,255
10,5.550,40.263,0,255,15.789,0,255
11,2.499,0.000,0,0,0.000,0,255
12,6.232,0.000,0,0,0.000,0,255
13,6.719,34.493,0,255,13.527,0,255
14,10.159,0.000,0,0,0.000,0,255
15,13.210,7.518,0,255,2.948,0,255
16,2.434,0.000,0,0,0.000,0,255
17,9.899,44.311,0,255,17.377,0,255
18,4.122,0.000,0,0,0.000,0,255
19,14.833,16.182,0,255,6.346,0,255
20,8.666,0.000,0,0,0.000,0,255
21,6.329,66.692,0,255,26.154,0,255
22,13.340,29.781,0,255,11.679,0,255
23,8.439,33.346,0,255,13.077,0,255
24,5.648,30.776,0,255,12.069,0,255
25,7.076,72.523,0,255,28.440,0,255
26,7.108,27.945,0,255,10.959,0,255
27,9.705,0.000,0,0,0.000,0,255
28,7.563,163.069,0,255,63.948,0,255
29,2.142,0.000,0,0,0.000,0,255
30,1.525,0.000,0,0,0.000,0,255
31,6.264,43.601,0,255,17.098,0,255
32,2.986,0.000,0,0,0.000,0,255
33,6.199,12.016,0,255,4.712,0,255
34,6.297,169.562,0,255,66.495,0,255
35,5.615,23.584,0,255,9.249,0,255
36,8.049,65.806,0,255,25.806,0,255
37,13.405,5.557,0,255,2.179,0,255
38,7.855,47.417,0,255,18.595,0,255
39,11.749,96.506,0,255,37.845,0,255
40,5.648,7.328,0,255,2.874,0,255
41,7.563,0.000,0,0,0.000,0,255
42,6.459,39.724,0,255,15.578,0,255
43,1.720,4.811,0,255,1.887,0,255
44,11.263,63.199,0,255,24.784,0,255
45,10.873,2.284,0,255,0.896,0,255
46,7.855,7.376,0,255,2.893,0,255
47,5.615,29.480,0,255,11.561,0,255
48,11.587,47.857,0,255,18.768,0,255
49,6.232,43.828,0,255,17.188,0,255
50,8.277,46.000,0,255,18.039,0,255
51,8.926,29.673,0,255,11.636,0,255
52,11.522,25.141,0,255,9.859,0,255
53,9.348,16.823,0,255,6.597,0,255
54,10.971,43.757,0,255,17.160,0,255
55,2.856,37.670,0,255,14.773,0,255
56,8.471,8.793,0,255,3.448,0,255
57,8.017,39.231,0,255,15.385,0,255
58,5.323,0.000,0,0,0.000,0,255
59,4.641,21.399,0,255,8.392,0,255
60,5.648,0.000,0,0,0.000,0,255
61,0.974,76.500,0,255,30.000,0,255
62,6.394,51.777,0,255,20.305,0,255
63,5.485,33.195,0,255,13.018,0,255
64,4.252,40.878,0,255,16.031,0,255
65,6.069,46.364,0,255,18.182,0,255
66,7.238,46.883,0,255,18.386,0,255
67,11.879,24.385,0,255,9.563,0,255
68,5.680,0.000,0,0,0.000,0,255
69,3.083,0.000,0,0,0.000,0,255
70,4.836,0.000,0,0,0.000,0,255
71,9.088,25.500,0,255,10.000,0,255
72,6.881,18.042,0,255,7.075,0,255
73,9.640,8.586,0,255,3.367,0,255
74,5.096,32.484,0,255,12.739,0,255
75,14.671,7.898,0,255,3.097,0,255
76,13.827,21.549,0,255,8.451,0,255
77,2.921,0.000,0,0,0.000,0,255
78,7.498,4.416,0,255,1.732,0,255
79,7.400,14.539,0,255,5.702,0,255
80,5.972,13.859,0,255,5.435,0,255
81,0.974,0.000,0,0,0.000,0,255
82,14.281,25.500,0,255,10.000,0,255
83,2.142,19.318,0,255,7.576,0,255
84,5.810,34.190,0,255,13.408,0,255
85,5.031,31.258,0,255,12.258,0,255
86,9.153,0.000,0,0,0.000,0,255
87,2.207,0.000,0,0,0.000,0,255
88,6.427,55.379,0,255,21.717,0,255
89,7.790,7.438,0,255,2.917,0,255
90,2.434,0.000,0,0,0.000,0,255
91,12.464,19.258,0,255,7.552,0,255
92,2.240,0.000,0,0,0.000,0,255
93,10.354,4.796,0,255,1.881,0,255
94,10.776,17.666,0,255,6.928,0,255
95,8.699,51.381,0,255,20.149,0,255
96,7.011,8.264,0,255,3.241,0,255
97,13.567,25.622,0,255,10.048,0,255
98,2.694,0.000,0,0,0.000,0,255
99,5.875,0.000,0,0,0.000,0,255
100,7.173,5.769,0,255,2.262,0,255
101,1.688,0.000,0,0,0.000,0,255
102,2.856,0.000,0,0,0.000,0,255
103,11.100,53.684,0,255,21.053,0,255
104,9.445,5.258,0,255,2.062,0,255
