 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,3.116,0.000,0,0,0.000,0,255
2,3.343,0.000,0,0,0.000,0,255
3,3.700,120.789,0,255,47.368,0,255
4,8.471,141.667,0,255,55.556,0,255
5,2.759,195.000,0,255,76.471,0,255
6,2.110,0.000,0,0,0.000,0,255
7,2.856,43.466,0,255,17.045,0,255
8,7.822,71.950,0,255,28.216,0,255
9,2.207,0.000,0,0,0.000,0,255
10,8.861,146.648,0,255,57.509,0,255
11,11.230,8.107,0,255,3.179,0,255
12,2.629,0.000,0,0,0.000,0,255
13,4.187,61.279,0,255,24.031,0,255
14,13.989,14.200,0,255,5.568,0,255
15,8.179,108.274,0,255,42.460,0,255
16,8.049,58.609,0,255,22.984,0,255
17,2.207,0.000,0,0,0.000,0,255
18,12.918,64.070,0,255,25.126,0,255
19,2.467,0.000,0,0,0.000,0,255
20,4.739,85.582,0,255,33.562,0,255
21,5.583,35.581,0,255,13.953,0,255
22,7.498,67.338,0,255,26.407,0,255
23,5.518,13.500,0,255,5.294,0,255
24,10.289,41.830,0,255,16.404,0,255
25,5.323,1.555,0,255,0.610,0,255
26,7.335,42.876,0,255,16.814,0,255
27,2.142,0.000,0,0,0.000,0,255
28,2.369,0.000,0,0,0.000,0,255
29,9.218,100.563,0,255,39.437,0,255
30,2.207,0.000,0,0,0.000,0,255
31,7.400,0.000,0,0,0.000,0,255
32,10.646,87.851,0,255,34.451,0,255
33,12.950,17.256,0,255,6.767,0,255
34,8.114,0.000,0,0,0.000,0,255
35,6.881,0.000,0,0,0.000,0,255
36,7.108,69.863,0,255,27.397,0,255
37,1.915,0.000,0,0,0.000,0,255
38,9.380,42.353,0,255,16.609,0,255
39,8.179,59.702,0,255,23.413,0,255
40,6.362,0.000,0,0,0.000,0,255
41,5.680,0.000,0,0,0.000,0,255
42,7.790,137.062,0,255,53.750,0,255
43,12.658,26.808,0,255,10.513,0,255
44,6.102,86.809,0,255,34.043,0,255
45,6.362,48.138,0,255,18.878,0,255
46,7.400,0.000,0,0,0.000,0,255
47,3.083,0.000,0,0,0.000,0,255
48,8.277,35.000,0,255,13.725,0,255
49,3.895,0.000,0,0,0.000,0,255
50,14.151,42.695,0,255,16.743,0,255
51,10.711,91.955,0,255,36.061,0,255
52,1.980,0.000,0,0,0.000,0,255
53,2.694,15.361,0,255,6.024,0,255
54,14.151,0.000,0,0,0.000,0,255
55,9.413,40.448,0,255,15.862,0,255
56,12.853,148.750,0,255,58.333,0,255
57,6.751,4.904,0,255,1.923,0,255
58,8.114,35.700,0,255,14.000,0,255
59,5.550,41.754,0,255,16.374,0,255
60,8.991,54.314,0,255,21.300,0,255
61,1.947,0.000,0,0,0.000,0,255
62,6.362,0.000,0,0,0.000,0,255
63,2.175,0.000,0,0,0.000,0,255
64,8.601,70.245,0,255,27.547,0,255
65,3.473,0.000,0,0,0.000,0,255
66,8.017,83.623,0,255,32.794,0,255
67,7.984,22.805,0,255,8.943,0,255
68,11.944,54.049,0,255,21.196,0,255
69,6.848,25.379,0,255,9.953,0,255
70,2.726,0.000,0,0,0.000,0,255
71,8.504,40.878,0,255,16.031,0,255
72,2.240,0.000,0,0,0.000,0,255
73,7.952,77.020,0,255,30.204,0,255
74,5.842,36.833,0,255,14.444,0,255
75,4.966,10.000,0,255,3.922,0,255
76,6.621,72.500,0,255,28.431,0,255
77,9.737,20.400,0,255,8.000,0,255
78,2.467,0.000,0,0,0.000,0,255
79,9.672,0.000,0,0,0.000,0,255
80,6.524,109.104,0,255,42.786,0,255
81,2.726,0.000,0,0,0.000,0,255
82,5.745,18.729,0,255,7.345,0,255
83,8.277,29.000,0,255,11.373,0,255
84,5.745,40.339,0,255,15.819,0,255
85,7.141,40.568,0,255,15.909,0,255
86,11.782,6.322,0,255,2.479,0,255
87,6.134,0.000,0,0,0.000,0,255
88,6.037,74.032,0,255,29.032,0,255
89,8.082,1.024,0,255,0.402,0,255
90,4.869,23.800,0,255,9.333,0,255
91,6.654,59.707,0,255,23.415,0,255
92,4.447,150.766,0,255,59.124,0,255
93,5.680,0.000,0,0,0.000,0,255
94,2.726,0.000,0,0,0.000,0,255
95,5.777,123.202,0,255,48.315,0,255
96,2.142,0.000,0,0,0.000,0,255
97,2.012,0.000,0,0,0.000,0,255
98,6.524,53.284,0,255,20.896,0,255
99,5.875,0.000,0,0,0.000,0,255
100,8.763,167.167,0,255,65.556,0,255
101,7.530,13.190,0,255,5.172,0,255
102,2.142,0.000,0,0,0.000,0,255
103,7.692,107.595,0,255,42.194,0,255
104,14.054,35.924,0,255,14.088,0,255
105,8.309,0.996,0,255,0.391,0,255
106,3.181,65.051,0,255,25.510,0,255
107,7.108,104.795,0,255,41.096,0,255
108,3.246,0.000,0,0,0.000,0,255
109,3.440,0.000,0,0,0.000,0,255
110,2.434,0.000,0,0,0.000,0,255
111,2.726,0.000,0,0,0.000,0,255
112,5.518,0.000,0,0,0.000,0,255
113,8.277,0.000,0,0,0.000,0,255
114,6.621,38.750,0,255,15.196,0,255
115,6.686,9.903,0,255,3.883,0,255
116,5.550,0.000,0,0,0.000,0,255
117,5.842,36.833,0,255,14.444,0,255
118,3.116,0.000,0,0,0.000,0,255
119,12.236,14.204,0,255,5.570,0,255
120,1.493,105.326,0,255,41.304,0,255
121,8.958,1.848,0,255,0.725,0,255
122,8.569,44.432,0,255,17.424,0,255
123,10.971,58.092,0,255,22.781,0,255
124,9.737,2.550,0,255,1.000,0,255
125,7.205,0.000,0,0,0.000,0,255
126,6.005,56.514,0,255,22.162,0,255
127,2.369,0.000,0,0,0.000,0,255
128,5.648,17.586,0,255,6.897,0,255
129,3.765,46.164,0,255,18.103,0,255
130,2.207,0.000,0,0,0.000,0,255
131,10.451,28.509,0,255,11.180,0,255
132,1.558,74.375,0,255,29.167,0,255
133,6.589,40.197,0,255,15.764,0,255
134,7.076,52.638,0,255,20.642,0,255
135,2.467,26.842,0,255,10.526,0,255
136,6.491,0.000,0,0,0.000,0,255
137,4.122,0.000,0,0,0.000,0,255
138,6.297,48.634,0,255,19.072,0,255
139,2.434,0.000,0,0,0.000,0,255
140,6.297,59.149,0,255,23.196,0,255
141,5.648,26.379,0,255,10.345,0,255
142,6.427,65.682,0,255,25.758,0,255
143,6.134,43.175,0,255,16.931,0,255
144,14.573,38.051,0,255,14.922,0,255
145,5.583,35.581,0,255,13.953,0,255
146,9.348,43.385,0,255,17.014,0,255
147,5.680,27.686,0,255,10.857,0,255
148,9.640,66.111,0,255,25.926,0,255
149,5.907,36.429,0,255,14.286,0,255
150,10.776,47.620,0,255,18.675,0,255
151,6.297,85.438,0,255,33.505,0,255
152,6.556,26.510,0,255,10.396,0,255
153,2.207,0.000,0,0,0.000,0,255
154,12.009,24.122,0,255,9.459,0,255
155,3.603,0.000,0,0,0.000,0,255
156,6.848,41.090,0,255,16.114,0,255
157,11.749,3.522,0,255,1.381,0,255
158,14.703,20.265,0,255,7.947,0,255
159,7.238,130.359,0,255,51.121,0,255
160,11.652,0.710,0,255,0.279,0,255
161,1.331,0.000,0,0,0.000,0,255
162,6.134,59.365,0,255,23.280,0,255
163,1.525,135.638,0,255,53.191,0,255
164,2.207,0.000,0,0,0.000,0,255
165,1.493,0.000,0,0,0.000,0,255
166,9.250,0.000,0,0,0.000,0,255
167,3.505,70.833,0,255,27.778,0,255
168,5.161,0.000,0,0,0.000,0,255
169,3.862,0.000,0,0,0.000,0,255
170,10.289,117.445,0,255,46.057,0,255
171,6.589,87.931,0,255,34.483,0,255
172,11.425,26.080,0,255,10.227,0,255
173,6.199,21.361,0,255,8.377,0,255
174,10.062,62.516,0,255,24.516,0,255
175,5.810,45.587,0,255,17.877,0,255
176,2.207,0.000,0,0,0.000,0,255
177,5.842,53.833,0,255,21.111,0,255
178,1.980,0.000,0,0,0.000,0,255
179,6.362,0.000,0,0,0.000,0,255
180,8.666,38.202,0,255,14.981,0,255
181,2.207,0.000,0,0,0.000,0,255
182,9.964,40.700,0,255,15.961,0,255
183,5.518,94.500,0,255,37.059,0,255
184,7.757,115.230,0,255,45.188,0,255
185,5.842,42.500,0,255,16.667,0,255
186,7.205,62.027,0,255,24.324,0,255
187,8.277,73.000,0,255,28.627,0,255
188,8.374,67.209,0,255,26.357,0,255
189,8.569,60.852,0,255,23.864,0,255
190,6.913,61.056,0,255,23.944,0,255
191,6.199,21.361,0,255,8.377,0,255
192,6.589,113.054,0,255,44.335,0,255
193,8.796,0.000,0,0,0.000,0,255
194,8.634,146.673,0,255,57.519,0,255
195,1.331,0.000,0,0,0.000,0,255
196,12.301,4.037,0,255,1.583,0,255
197,2.597,0.000,0,0,0.000,0,255
198,7.011,0.000,0,0,0.000,0,255
199,2.499,0.000,0,0,0.000,0,255
200,6.069,46.364,0,255,18.182,0,255
201,2.207,0.000,0,0,0.000,0,255
