 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,1.363,66.786,0,255,26.190,0,255
2,10.256,43.576,0,255,17.089,0,255
3,6.621,62.500,0,255,24.510,0,255
4,1.266,0.000,0,0,0.000,0,255
5,2.077,3.984,0,255,1.562,0,255
6,2.564,74.241,0,255,29.114,0,255
7,13.080,42.395,0,255,16.625,0,255
8,6.005,128.189,0,255,50.270,0,255
9,2.240,0.000,0,0,0.000,0,255
10,9.380,7.941,0,255,3.114,0,255
11,0.974,0.000,0,0,0.000,0,255
12,1.136,0.000,0,0,0.000,0,255
13,9.802,32.930,0,255,12.914,0,255
14,10.971,40.740,0,255,15.976,0,255
15,4.155,0.000,0,0,0.000,0,255
16,14.151,30.413,0,255,11.927,0,255
17,13.307,9.951,0,255,3.902,0,255
18,6.589,11.305,0,255,4.433,0,255
19,7.984,0.000,0,0,0.000,0,255
20,14.541,9.107,0,255,3.571,0,255
21,10.776,139.021,0,255,54.518,0,255
22,10.029,80.874,0,255,31.715,0,255
23,6.881,20.448,0,255,8.019,0,255
24,11.425,0.000,0,0,0.000,0,255
25,6.297,76.237,0,255,29.897,0,255
26,2.856,20.284,0,255,7.955,0,255
27,1.363,0.000,0,0,0.000,0,255
28,0.974,0.000,0,0,0.000,0,255
29,3.927,0.000,0,0,0.000,0,255
30,7.368,61.784,0,255,24.229,0,255
31,5.388,55.301,0,255,21.687,0,255
32,8.114,45.900,0,255,18.000,0,255
33,9.153,91.330,0,255,35.816,0,255
34,12.009,20.676,0,255,8.108,0,255
35,8.731,0.000,0,0,0.000,0,255
36,5.907,29.423,0,255,11.538,0,255
37,6.297,22.345,0,255,8.763,0,255
38,1.168,0.000,0,0,0.000,0,255
39,9.283,69.545,0,255,27.273,0,255
40,6.264,109.663,0,255,43.005,0,255
41,14.963,108.970,0,255,42.733,0,255
42,6.913,31.127,0,255,12.207,0,255
43,2.986,0.000,0,0,0.000,0,255
44,1.720,0.000,0,0,0.000,0,255
45,10.971,43.757,0,255,17.160,0,255
46,5.583,0.000,0,0,0.000,0,255
47,5.583,68.198,0,255,26.744,0,255
48,1.168,0.000,0,0,0.000,0,255
49,13.794,61.800,0,255,24.235,0,255
50,7.692,45.190,0,255,17.722,0,255
51,0.811,163.200,0,255,64.000,0,255
52,6.913,37.113,0,255,14.554,0,255
53,7.627,39.064,0,255,15.319,0,255
54,5.907,30.824,0,255,12.088,0,255
55,4.901,108.079,0,255,42.384,0,255
56,13.178,28.264,0,255,11.084,0,255
57,1.720,0.000,0,0,0.000,0,255
58,6.881,92.618,0,255,36.321,0,255
59,2.597,12.750,0,255,5.000,0,255
60,6.491,61.200,0,255,24.000,0,255
61,2.240,36.957,0,255,14.493,0,255
62,13.924,197.937,0,255,77.622,0,255
63,4.025,57.581,0,255,22.581,0,255
64,8.601,31.755,0,255,12.453,0,255
65,3.960,8.361,0,255,3.279,0,255
66,2.499,0.000,0,0,0.000,0,255
67,14.476,4.574,0,255,1.794,0,255
68,11.912,54.196,0,255,21.253,0,255
69,7.141,27.818,0,255,10.909,0,255
70,6.816,47.357,0,255,18.571,0,255
71,4.479,201.413,0,255,78.986,0,255
72,7.952,0.000,0,0,0.000,0,255
73,4.739,13.973,0,255,5.479,0,255
74,7.465,85.370,0,255,33.478,0,255
75,8.699,90.392,0,255,35.448,0,255
76,5.875,59.171,0,255,23.204,0,255
77,3.797,28.333,0,255,11.111,0,255
78,1.298,223.125,0,255,87.500,0,255
79,11.165,37.064,0,255,14.535,0,255
80,8.731,83.420,0,255,32.714,0,255
81,1.720,0.000,0,0,0.000,0,255
82,7.108,2.329,0,255,0.913,0,255
83,5.907,42.033,0,255,16.484,0,255
84,2.467,0.000,0,0,0.000,0,255
85,6.848,60.427,0,255,23.697,0,255
86,2.434,37.400,0,255,14.667,0,255
87,5.972,52.663,0,255,20.652,0,255
88,7.433,12.249,0,255,4.803,0,255
89,8.796,0.000,0,0,0.000,0,255
90,4.966,0.000,0,0,0.000,0,255
91,7.790,44.625,0,255,17.500,0,255
92,6.232,5.312,0,255,2.083,0,255
93,2.499,0.000,0,0,0.000,0,255
94,2.726,0.000,0,0,0.000,0,255
95,8.406,54.151,0,255,21.236,0,255
96,12.723,76.110,0,255,29.847,0,255
97,7.790,60.562,0,255,23.750,0,255
98,8.926,52.855,0,255,20.727,0,255
99,2.726,0.000,0,0,0.000,0,255
100,2.434,0.000,0,0,0.000,0,255
101,2.499,0.000,0,0,0.000,0,255
102,8.763,28.333,0,255,11.111,0,255
103,2.434,0.000,0,0,0.000,0,255
104,2.369,0.000,0,0,0.000,0,255
105,5.875,92.983,0,255,36.464,0,255
106,6.427,0.000,0,0,0.000,0,255
107,7.952,36.429,0,255,14.286,0,255
108,0.811,0.000,0,0,0.000,0,255
109,7.141,127.500,0,255,50.000,0,255
110,13.178,5.025,0,255,1.970,0,255
111,1.980,0.000,0,0,0.000,0,255
112,12.691,12.391,0,255,4.859,0,255
113,6.167,0.000,0,0,0.000,0,255
114,2.369,0.000,0,0,0.000,0,255
115,7.205,52.838,0,255,20.721,0,255
116,6.654,0.000,0,0,0.000,0,255
117,5.291,28.160,0,255,11.043,0,255
118,6.848,55.592,0,255,21.801,0,255
119,2.207,0.000,0,0,0.000,0,255
120,4.933,50.329,0,255,19.737,0,255
121,6.102,165.479,0,255,64.894,0,255
122,14.995,153.994,0,255,60.390,0,255
123,6.848,54.384,0,255,21.327,0,255
124,11.977,28.333,0,255,11.111,0,255
125,2.207,3.750,0,255,1.471,0,255
126,2.207,0.000,0,0,0.000,0,255
127,1.753,0.000,0,0,0.000,0,255
128,3.797,0.000,0,0,0.000,0,255
129,4.090,24.286,0,255,9.524,0,255
130,13.567,35.383,0,255,13.876,0,255
131,7.627,43.404,0,255,17.021,0,255
132,2.207,0.000,0,0,0.000,0,255
133,2.369,0.000,0,0,0.000,0,255
134,4.609,43.099,0,255,16.901,0,255
135,8.309,37.852,0,255,14.844,0,255
136,1.883,0.000,0,0,0.000,0,255
137,2.726,0.000,0,0,0.000,0,255
138,4.187,0.000,0,0,0.000,0,255
139,0.811,0.000,0,0,0.000,0,255
140,2.499,0.000,0,0,0.000,0,255
141,9.185,31.537,0,255,12.367,0,255
142,1.980,0.000,0,0,0.000,0,255
143,6.621,0.000,0,0,0.000,0,255
144,3.246,0.000,0,0,0.000,0,255
145,2.369,0.000,0,0,0.000,0,255
146,3.181,15.612,0,255,6.122,0,255
147,14.249,27.882,0,255,10.934,0,255
148,12.561,59.302,0,255,23.256,0,255
149,8.049,48.327,0,255,18.952,0,255
150,7.822,48.672,0,255,19.087,0,255
151,0.811,0.000,0,0,0.000,0,255
152,7.400,39.145,0,255,15.351,0,255
153,3.376,115.240,0,255,45.192,0,255
154,7.335,0.000,0,0,0.000,0,255
155,8.341,9.922,0,255,3.891,0,255
156,7.465,6.652,0,255,2.609,0,255
157,2.791,0.000,0,0,0.000,0,255
158,7.984,53.902,0,255,21.138,0,255
159,10.354,87.132,0,255,34.169,0,255
160,10.386,0.000,0,0,0.000,0,255
161,13.178,38.941,0,255,15.271,0,255
162,2.142,0.000,0,0,0.000,0,255
163,2.369,0.000,0,0,0.000,0,255
164,10.192,76.338,0,255,29.936,0,255
165,11.522,71.831,0,255,28.169,0,255
166,2.434,0.000,0,0,0.000,0,255
167,2.207,0.000,0,0,0.000,0,255
168,7.887,48.272,0,255,18.930,0,255
169,5.940,82.213,0,255,32.240,0,255
170,1.947,0.000,0,0,0.000,0,255
171,2.175,0.000,0,0,0.000,0,255
172,5.907,0.000,0,0,0.000,0,255
173,11.425,3.622,0,255,1.420,0,255
174,9.380,46.765,0,255,18.339,0,255
175,2.142,0.000,0,0,0.000,0,255
176,5.680,195.257,0,255,76.571,0,255
177,5.972,90.082,0,255,35.326,0,255
178,12.431,2.663,0,255,1.044,0,255
179,5.810,88.324,0,255,34.637,0,255
180,7.822,45.498,0,255,17.842,0,255
181,5.875,43.674,0,255,17.127,0,255
182,1.655,0.000,0,0,0.000,0,255
183,1.525,21.702,0,255,8.511,0,255
184,5.226,72.857,0,255,28.571,0,255
