 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,4.901,35.464,0,255,13.907,0,255
2,5.518,0.000,0,0,0.000,0,255
3,3.668,18.053,0,255,7.080,0,255
4,2.207,52.500,0,255,20.588,0,255
5,7.692,6.456,0,255,2.532,0,255
6,11.392,0.000,0,0,0.000,0,255
7,5.615,47.168,0,255,18.497,0,255
8,10.289,0.000,0,0,0.000,0,255
9,1.688,0.000,0,0,0.000,0,255
10,4.219,43.154,0,255,16.923,0,255
11,6.134,45.873,0,255,17.989,0,255
12,2.434,0.000,0,0,0.000,0,255
13,10.127,58.029,0,255,22.756,0,255
14,6.427,6.439,0,255,2.525,0,255
15,5.875,150.746,0,255,59.116,0,255
16,6.297,17.088,0,255,6.701,0,255
17,3.051,0.000,0,0,0.000,0,255
18,8.212,4.032,0,255,1.581,0,255
19,5.907,82.665,0,255,32.418,0,255
20,8.699,0.000,0,0,0.000,0,255
21,2.954,0.000,0,0,0.000,0,255
22,4.414,0.000,0,0,0.000,0,255
23,6.427,12.879,0,255,5.051,0,255
24,13.502,11.034,0,255,4.327,0,255
25,2.986,0.000,0,0,0.000,0,255
26,7.011,0.000,0,0,0.000,0,255
27,1.688,0.000,0,0,0.000,0,255
28,6.686,29.709,0,255,11.650,0,255
29,11.555,43.694,0,255,17.135,0,255
30,12.464,5.312,0,255,2.083,0,255
31,13.372,29.709,0,255,11.650,0,255
32,3.440,0.000,0,0,0.000,0,255
33,5.842,66.583,0,255,26.111,0,255
34,8.634,3.835,0,255,1.504,0,255
35,6.394,0.000,0,0,0.000,0,255
36,10.938,19.674,0,255,7.715,0,255
37,6.654,0.000,0,0,0.000,0,255
38,3.635,40.982,0,255,16.071,0,255
39,14.119,38.103,0,255,14.943,0,255
40,2.207,0.000,0,0,0.000,0,255
41,5.518,28.500,0,255,11.176,0,255
42,7.757,105.628,0,255,41.423,0,255
43,2.142,0.000,0,0,0.000,0,255
44,14.898,87.222,0,255,34.205,0,255
45,9.997,8.279,0,255,3.247,0,255
46,2.986,0.000,0,0,0.000,0,255
47,5.680,48.086,0,255,18.857,0,255
48,6.102,0.000,0,0,0.000,0,255
49,9.770,3.389,0,255,1.329,0,255
50,13.015,7.631,0,255,2.993,0,255
51,10.678,13.951,0,255,5.471,0,255
52,8.926,42.655,0,255,16.727,0,255
53,2.207,0.000,0,0,0.000,0,255
54,5.226,22.174,0,255,8.696,0,255
55,8.504,5.840,0,255,2.290,0,255
56,10.127,4.087,0,255,1.603,0,255
57,5.583,93.401,0,255,36.628,0,255
58,1.688,0.000,0,0,0.000,0,255
59,2.207,0.000,0,0,0.000,0,255
60,6.913,167.606,0,255,65.728,0,255
