 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,4.317,0.000,0,0,0.000,0,255
2,1.461,22.667,0,255,8.889,0,255
3,11.977,18.659,0,255,7.317,0,255
4,1.558,122.188,0,255,47.917,0,255
5,2.077,79.688,0,255,31.250,0,255
6,12.431,193.747,0,255,75.979,0,255
7,13.048,26.007,0,255,10.199,0,255
8,2.694,0.000,0,0,0.000,0,255
9,13.113,6.312,0,255,2.475,0,255
10,1.493,0.000,0,0,0.000,0,255
11,13.372,4.951,0,255,1.942,0,255
12,7.368,0.000,0,0,0.000,0,255
13,2.661,0.000,0,0,0.000,0,255
14,8.179,133.571,0,255,52.381,0,255
15,4.609,16.162,0,255,6.338,0,255
16,10.484,61.579,0,255,24.149,0,255
17,8.244,63.248,0,255,24.803,0,255
18,7.076,18.716,0,255,7.339,0,255
19,10.419,0.000,0,0,0.000,0,255
20,2.597,0.000,0,0,0.000,0,255
21,5.583,0.000,0,0,0.000,0,255
22,8.049,88.427,0,255,34.677,0,255
23,6.621,0.000,0,0,0.000,0,255
24,9.964,0.000,0,0,0.000,0,255
25,7.368,0.000,0,0,0.000,0,255
26,7.595,44.679,0,255,17.521,0,255
27,8.634,139.962,0,255,54.887,0,255
28,14.346,24.231,0,255,9.502,0,255
29,7.920,0.000,0,0,0.000,0,255
30,13.600,0.000,0,0,0.000,0,255
31,2.694,0.000,0,0,0.000,0,255
32,6.362,0.000,0,0,0.000,0,255
33,2.434,0.000,0,0,0.000,0,255
34,5.648,92.328,0,255,36.207,0,255
35,9.185,100.018,0,255,39.223,0,255
36,2.240,0.000,0,0,0.000,0,255
37,8.893,67.938,0,255,26.642,0,255
38,3.311,0.000,0,0,0.000,0,255
39,5.875,0.000,0,0,0.000,0,255
40,2.434,0.000,0,0,0.000,0,255
41,10.419,0.000,0,0,0.000,0,255
42,13.957,18.977,0,255,7.442,0,255
43,7.855,36.880,0,255,14.463,0,255
44,8.991,78.249,0,255,30.686,0,255
45,6.978,35.581,0,255,13.953,0,255
46,7.660,69.153,0,255,27.119,0,255
47,9.835,37.030,0,255,14.521,0,255
48,11.587,26.429,0,255,10.364,0,255
49,2.889,0.000,0,0,0.000,0,255
50,8.471,72.299,0,255,28.352,0,255
51,10.971,23.388,0,255,9.172,0,255
52,5.388,90.633,0,255,35.542,0,255
53,10.419,7.944,0,255,3.115,0,255
54,8.699,54.235,0,255,21.269,0,255
55,2.499,0.000,0,0,0.000,0,255
56,9.088,13.661,0,255,5.357,0,255
57,4.122,0.000,0,0,0.000,0,255
58,9.640,156.263,0,255,61.279,0,255
59,6.913,63.451,0,255,24.883,0,255
60,11.425,6.520,0,255,2.557,0,255
61,9.218,21.549,0,255,8.451,0,255
62,1.688,0.000,0,0,0.000,0,255
63,10.906,75.134,0,255,29.464,0,255
64,8.828,240.938,0,255,94.485,0,255
65,12.464,17.930,0,255,7.031,0,255
66,7.984,45.610,0,255,17.886,0,255
67,10.678,98.435,0,255,38.602,0,255
68,6.946,148.949,0,255,58.411,0,255
69,7.855,34.773,0,255,13.636,0,255
70,6.784,9.761,0,255,3.828,0,255
71,6.199,68.089,0,255,26.702,0,255
72,13.015,27.344,0,255,10.723,0,255
73,6.589,47.734,0,255,18.719,0,255
74,7.595,61.026,0,255,23.932,0,255
75,2.921,0.000,0,0,0.000,0,255
76,2.240,0.000,0,0,0.000,0,255
77,7.335,65.442,0,255,25.664,0,255
78,5.258,42.500,0,255,16.667,0,255
79,2.499,0.000,0,0,0.000,0,255
80,5.972,0.000,0,0,0.000,0,255
81,5.518,0.000,0,0,0.000,0,255
82,12.204,0.000,0,0,0.000,0,255
83,6.621,96.250,0,255,37.745,0,255
84,7.498,120.325,0,255,47.186,0,255
85,2.207,0.000,0,0,0.000,0,255
86,6.491,20.400,0,255,8.000,0,255
87,6.751,56.394,0,255,22.115,0,255
88,6.427,142.955,0,255,56.061,0,255
89,14.833,35.153,0,255,13.786,0,255
90,2.759,0.000,0,0,0.000,0,255
91,12.918,32.676,0,255,12.814,0,255
92,11.587,7.857,0,255,3.081,0,255
93,2.499,0.000,0,0,0.000,0,255
94,8.471,75.230,0,255,29.502,0,255
95,2.240,0.000,0,0,0.000,0,255
96,2.726,0.000,0,0,0.000,0,255
97,3.213,5.152,0,255,2.020,0,255
98,7.400,25.724,0,255,10.088,0,255
99,5.355,61.818,0,255,24.242,0,255
100,2.240,0.000,0,0,0.000,0,255
101,9.899,108.689,0,255,42.623,0,255
102,6.719,64.058,0,255,25.121,0,255
103,5.355,60.273,0,255,23.636,0,255
104,5.745,79.237,0,255,31.073,0,255
105,6.134,83.651,0,255,32.804,0,255
106,7.433,86.856,0,255,34.061,0,255
107,2.499,0.000,0,0,0.000,0,255
108,2.532,0.000,0,0,0.000,0,255
109,2.207,0.000,0,0,0.000,0,255
110,6.621,57.500,0,255,22.549,0,255
111,2.532,0.000,0,0,0.000,0,255
112,2.402,0.000,0,0,0.000,0,255
113,8.536,76.597,0,255,30.038,0,255
114,5.842,8.500,0,255,3.333,0,255
115,2.402,0.000,0,0,0.000,0,255
116,2.791,0.000,0,0,0.000,0,255
117,10.159,64.361,0,255,25.240,0,255
118,1.168,0.000,0,0,0.000,0,255
119,1.461,0.000,0,0,0.000,0,255
120,4.187,0.000,0,0,0.000,0,255
121,3.246,0.000,0,0,0.000,0,255
122,7.270,84.241,0,255,33.036,0,255
123,4.641,82.028,0,255,32.168,0,255
124,7.433,79.061,0,255,31.004,0,255
125,2.207,0.000,0,0,0.000,0,255
126,5.388,0.000,0,0,0.000,0,255
127,1.461,0.000,0,0,0.000,0,255
128,2.369,0.000,0,0,0.000,0,255
129,11.847,95.712,0,255,37.534,0,255
130,13.924,27.937,0,255,10.956,0,255
131,7.660,70.233,0,255,27.542,0,255
132,2.369,0.000,0,0,0.000,0,255
133,12.658,185.038,0,255,72.564,0,255
134,5.712,117.358,0,255,46.023,0,255
135,4.804,31.014,0,255,12.162,0,255
136,2.661,0.000,0,0,0.000,0,255
137,6.329,61.462,0,255,24.103,0,255
138,1.558,0.000,0,0,0.000,0,255
139,4.966,50.000,0,255,19.608,0,255
140,12.107,62.212,0,255,24.397,0,255
141,5.096,0.000,0,0,0.000,0,255
142,5.712,46.364,0,255,18.182,0,255
143,2.434,0.000,0,0,0.000,0,255
144,7.368,17.974,0,255,7.048,0,255
145,2.369,0.000,0,0,0.000,0,255
146,6.556,20.198,0,255,7.921,0,255
147,2.726,0.000,0,0,0.000,0,255
148,6.913,83.803,0,255,32.864,0,255
149,8.536,39.753,0,255,15.589,0,255
150,8.958,82.228,0,255,32.246,0,255
151,6.491,0.000,0,0,0.000,0,255
152,9.348,0.000,0,0,0.000,0,255
153,4.674,46.042,0,255,18.056,0,255
154,6.427,9.015,0,255,3.535,0,255
155,2.434,0.000,0,0,0.000,0,255
156,6.167,71.132,0,255,27.895,0,255
157,10.484,0.000,0,0,0.000,0,255
158,2.175,0.000,0,0,0.000,0,255
159,5.550,49.211,0,255,19.298,0,255
160,4.966,53.333,0,255,20.915,0,255
161,8.406,4.923,0,255,1.931,0,255
162,3.635,0.000,0,0,0.000,0,255
163,6.199,46.728,0,255,18.325,0,255
164,7.692,60.253,0,255,23.629,0,255
165,8.244,29.114,0,255,11.417,0,255
166,10.549,10.200,0,255,4.000,0,255
167,13.892,57.196,0,255,22.430,0,255
168,9.088,0.000,0,0,0.000,0,255
169,2.661,0.000,0,0,0.000,0,255
170,2.499,0.000,0,0,0.000,0,255
171,5.940,119.836,0,255,46.995,0,255
172,1.461,0.000,0,0,0.000,0,255
173,6.102,80.027,0,255,31.383,0,255
174,12.918,25.628,0,255,10.050,0,255
175,7.952,0.000,0,0,0.000,0,255
176,7.530,21.983,0,255,8.621,0,255
177,6.005,0.000,0,0,0.000,0,255
178,2.207,0.000,0,0,0.000,0,255
179,7.855,20.021,0,255,7.851,0,255
180,2.240,0.000,0,0,0.000,0,255
181,5.420,79.401,0,255,31.138,0,255
182,2.272,0.000,0,0,0.000,0,255
183,10.906,11.384,0,255,4.464,0,255
184,8.341,53.580,0,255,21.012,0,255
185,8.212,83.656,0,255,32.806,0,255
186,9.023,0.000,0,0,0.000,0,255
187,2.207,0.000,0,0,0.000,0,255
188,2.661,0.000,0,0,0.000,0,255
189,2.499,0.000,0,0,0.000,0,255
190,6.037,42.500,0,255,16.667,0,255
191,5.583,37.064,0,255,14.535,0,255
192,7.400,12.303,0,255,4.825,0,255
193,5.615,0.000,0,0,0.000,0,255
194,4.869,0.000,0,0,0.000,0,255
195,9.477,112.654,0,255,44.178,0,255
196,12.756,163.511,0,255,64.122,0,255
197,2.434,0.000,0,0,0.000,0,255
198,8.049,68.891,0,255,27.016,0,255
199,6.719,0.000,0,0,0.000,0,255
200,6.232,37.188,0,255,14.583,0,255
201,3.797,102.436,0,255,40.171,0,255
202,8.926,0.000,0,0,0.000,0,255
203,13.405,109.286,0,255,42.857,0,255
204,2.402,0.000,0,0,0.000,0,255
205,2.207,0.000,0,0,0.000,0,255
206,7.238,40.022,0,255,15.695,0,255
207,5.193,23.906,0,255,9.375,0,255
208,1.980,0.000,0,0,0.000,0,255
209,10.711,120.545,0,255,47.273,0,255
210,11.328,0.000,0,0,0.000,0,255
211,5.258,50.370,0,255,19.753,0,255
212,13.145,6.926,0,255,2.716,0,255
213,6.297,0.000,0,0,0.000,0,255
214,2.207,0.000,0,0,0.000,0,255
215,11.360,83.786,0,255,32.857,0,255
216,7.563,86.459,0,255,33.906,0,255
217,8.926,65.836,0,255,25.818,0,255
218,7.822,76.183,0,255,29.876,0,255
219,2.207,0.000,0,0,0.000,0,255
220,5.810,86.899,0,255,34.078,0,255
221,5.810,0.000,0,0,0.000,0,255
222,2.434,0.000,0,0,0.000,0,255
223,12.691,6.522,0,255,2.558,0,255
224,1.980,0.000,0,0,0.000,0,255
225,2.434,0.000,0,0,0.000,0,255
226,11.068,16.452,0,255,6.452,0,255
227,7.076,52.638,0,255,20.642,0,255
228,12.366,30.787,0,255,12.073,0,255
229,6.556,6.312,0,255,2.475,0,255
230,1.493,0.000,0,0,0.000,0,255
231,6.037,49.355,0,255,19.355,0,255
232,5.712,156.477,0,255,61.364,0,255
233,3.343,0.000,0,0,0.000,0,255
234,1.720,91.415,0,255,35.849,0,255
235,3.311,0.000,0,0,0.000,0,255
236,13.015,10.810,0,255,4.239,0,255
237,7.498,1.104,0,255,0.433,0,255
238,6.102,20.346,0,255,7.979,0,255
239,6.232,0.000,0,0,0.000,0,255
240,3.538,0.000,0,0,0.000,0,255
241,10.289,23.328,0,255,9.148,0,255
242,3.278,15.149,0,255,5.941,0,255
243,5.096,25.987,0,255,10.191,0,255
244,11.555,104.579,0,255,41.011,0,255
245,11.555,86.671,0,255,33.989,0,255
246,11.685,112.625,0,255,44.167,0,255
247,5.680,131.143,0,255,51.429,0,255
248,8.991,77.329,0,255,30.325,0,255
249,14.216,30.274,0,255,11.872,0,255
250,10.646,35.762,0,255,14.024,0,255
251,1.947,0.000,0,0,0.000,0,255
252,2.661,0.000,0,0,0.000,0,255
253,8.406,60.058,0,255,23.552,0,255
254,3.083,16.105,0,255,6.316,0,255
255,2.434,0.000,0,0,0.000,0,255
256,7.270,64.888,0,255,25.446,0,255
257,2.499,0.000,0,0,0.000,0,255
258,8.212,68.538,0,255,26.877,0,255
259,5.940,47.377,0,255,18.579,0,255
260,4.674,247.917,0,255,97.222,0,255
261,6.978,8.302,0,255,3.256,0,255
262,5.063,83.365,0,255,32.692,0,255
263,2.110,0.000,0,0,0.000,0,255
264,5.648,10.259,0,255,4.023,0,255
265,12.593,0.657,0,255,0.258,0,255
266,6.686,101.505,0,255,39.806,0,255
267,9.737,98.600,0,255,38.667,0,255
268,5.420,0.000,0,0,0.000,0,255
269,7.205,0.000,0,0,0.000,0,255
270,1.980,0.000,0,0,0.000,0,255
271,2.434,0.000,0,0,0.000,0,255
272,13.794,51.600,0,255,20.235,0,255
273,2.434,0.000,0,0,0.000,0,255
274,1.947,0.000,0,0,0.000,0,255
275,2.369,0.000,0,0,0.000,0,255
276,13.859,42.400,0,255,16.628,0,255
277,3.862,0.000,0,0,0.000,0,255
278,14.963,0.000,0,0,0.000,0,255
279,5.972,103.940,0,255,40.761,0,255
280,8.471,42.989,0,255,16.858,0,255
281,1.980,0.000,0,0,0.000,0,255
282,8.504,9.733,0,255,3.817,0,255
283,2.369,0.000,0,0,0.000,0,255
284,3.181,0.000,0,0,0.000,0,255
285,13.859,5.972,0,255,2.342,0,255
286,6.556,36.609,0,255,14.356,0,255
287,7.692,0.000,0,0,0.000,0,255
288,2.142,0.000,0,0,0.000,0,255
289,7.627,40.149,0,255,15.745,0,255
290,5.550,10.439,0,255,4.094,0,255
291,14.443,28.079,0,255,11.011,0,255
