 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,9.542,30.357,0,255,11.905,0,255
2,1.980,0.000,0,0,0.000,0,255
3,2.304,154.437,0,255,60.563,0,255
4,0.974,0.000,0,0,0.000,0,255
5,8.244,69.272,0,255,27.165,0,255
6,2.175,114.179,0,255,44.776,0,255
7,3.733,0.000,0,0,0.000,0,255
8,0.844,235.385,0,255,92.308,0,255
9,12.107,36.917,0,255,14.477,0,255
10,3.505,162.917,0,255,63.889,0,255
11,8.277,0.000,0,0,0.000,0,255
12,11.555,57.303,0,255,22.472,0,255
13,7.368,64.031,0,255,25.110,0,255
14,7.108,96.644,0,255,37.900,0,255
15,7.595,25.064,0,255,9.829,0,255
16,2.824,0.000,0,0,0.000,0,255
17,5.907,79.863,0,255,31.319,0,255
18,6.524,21.567,0,255,8.458,0,255
19,6.102,93.590,0,255,36.702,0,255
20,5.972,97.011,0,255,38.043,0,255
21,8.341,48.619,0,255,19.066,0,255
22,8.049,113.105,0,255,44.355,0,255
23,6.232,0.000,0,0,0.000,0,255
24,7.887,61.914,0,255,24.280,0,255
25,2.694,175.120,0,255,68.675,0,255
26,6.459,0.000,0,0,0.000,0,255
27,8.049,98.710,0,255,38.710,0,255
28,6.816,99.571,0,255,39.048,0,255
29,1.298,235.875,0,255,92.500,0,255
30,6.556,42.921,0,255,16.832,0,255
31,1.298,19.125,0,255,7.500,0,255
32,7.757,105.628,0,255,41.423,0,255
33,6.686,54.466,0,255,21.359,0,255
34,0.811,20.400,0,255,8.000,0,255
35,7.238,58.318,0,255,22.870,0,255
36,13.535,74.604,0,255,29.257,0,255
37,6.913,83.803,0,255,32.864,0,255
38,0.811,0.000,0,0,0.000,0,255
39,4.836,47.919,0,255,18.792,0,255
40,6.654,23.634,0,255,9.268,0,255
41,4.544,129.321,0,255,50.714,0,255
42,9.997,56.299,0,255,22.078,0,255
43,12.723,94.974,0,255,37.245,0,255
44,12.464,35.195,0,255,13.802,0,255
45,14.703,72.053,0,255,28.256,0,255
46,10.386,24.703,0,255,9.688,0,255
47,6.816,122.643,0,255,48.095,0,255
48,8.374,0.000,0,0,0.000,0,255
49,9.899,0.000,0,0,0.000,0,255
50,13.827,41.901,0,255,16.432,0,255
51,14.768,36.429,0,255,14.286,0,255
52,9.445,54.330,0,255,21.306,0,255
53,11.555,218.469,0,255,85.674,0,255
54,13.275,8.105,0,255,3.178,0,255
55,6.005,68.919,0,255,27.027,0,255
56,5.712,70.994,0,255,27.841,0,255
57,7.498,67.338,0,255,26.407,0,255
58,6.654,64.683,0,255,25.366,0,255
59,6.394,143.680,0,255,56.345,0,255
60,7.660,137.225,0,255,53.814,0,255
61,3.960,68.975,0,255,27.049,0,255
62,5.907,93.874,0,255,36.813,0,255
63,5.745,38.898,0,255,15.254,0,255
64,13.210,77.690,0,255,30.467,0,255
65,8.017,119.757,0,255,46.964,0,255
66,7.692,71.013,0,255,27.848,0,255
67,10.159,22.812,0,255,8.946,0,255
68,9.835,112.772,0,255,44.224,0,255
69,7.076,0.000,0,0,0.000,0,255
70,8.049,190.222,0,255,74.597,0,255
71,14.476,7.433,0,255,2.915,0,255
72,8.277,101.000,0,255,39.608,0,255
73,5.810,48.436,0,255,18.994,0,255
74,8.601,79.868,0,255,31.321,0,255
75,7.303,171.133,0,255,67.111,0,255
76,3.927,0.000,0,0,0.000,0,255
77,3.830,207.458,0,255,81.356,0,255
78,1.168,0.000,0,0,0.000,0,255
79,8.114,60.180,0,255,23.600,0,255
80,4.706,35.172,0,255,13.793,0,255
81,9.445,178.763,0,255,70.103,0,255
82,3.992,16.585,0,255,6.504,0,255
83,7.952,124.898,0,255,48.980,0,255
84,10.613,92.018,0,255,36.086,0,255
85,3.019,16.452,0,255,6.452,0,255
86,2.207,183.750,0,255,72.059,0,255
87,11.522,87.634,0,255,34.366,0,255
88,7.595,74.103,0,255,29.060,0,255
89,8.796,111.974,0,255,43.911,0,255
90,3.246,0.000,0,0,0.000,0,255
91,1.136,255.000,255,255,100.000,0,255
92,5.648,95.259,0,255,37.356,0,255
93,3.083,134.211,0,255,52.632,0,255
94,7.563,132.425,0,255,51.931,0,255
95,11.035,23.250,0,255,9.118,0,255
96,9.607,66.334,0,255,26.014,0,255
97,12.107,83.405,0,255,32.708,0,255
98,14.249,78.417,0,255,30.752,0,255
99,7.173,98.077,0,255,38.462,0,255
100,5.745,82.119,0,255,32.203,0,255
101,6.199,0.000,0,0,0.000,0,255
102,7.790,53.125,0,255,20.833,0,255
103,8.244,100.394,0,255,39.370,0,255
104,5.648,112.845,0,255,44.253,0,255
105,8.471,25.402,0,255,9.962,0,255
106,7.108,60.548,0,255,23.744,0,255
107,6.264,92.487,0,255,36.269,0,255
108,12.853,79.848,0,255,31.313,0,255
109,10.678,0.000,0,0,0.000,0,255
110,6.848,161.943,0,255,63.507,0,255
111,9.218,125.704,0,255,49.296,0,255
112,7.498,162.273,0,255,63.636,0,255
113,2.661,0.000,0,0,0.000,0,255
114,5.712,23.182,0,255,9.091,0,255
115,14.314,64.762,0,255,25.397,0,255
116,13.729,47.624,0,255,18.676,0,255
117,4.414,106.875,0,255,41.912,0,255
118,7.498,52.987,0,255,20.779,0,255
119,6.102,0.000,0,0,0.000,0,255
120,5.615,107.601,0,255,42.197,0,255
121,7.335,198.584,0,255,77.876,0,255
122,7.855,35.826,0,255,14.050,0,255
123,9.997,86.932,0,255,34.091,0,255
124,11.035,120.000,0,255,47.059,0,255
125,3.635,18.214,0,255,7.143,0,255
126,5.972,66.522,0,255,26.087,0,255
127,6.037,52.097,0,255,20.430,0,255
128,14.963,148.243,0,255,58.134,0,255
129,5.777,104.579,0,255,41.011,0,255
130,3.862,40.714,0,255,15.966,0,255
131,6.394,103.553,0,255,40.609,0,255
132,10.386,65.344,0,255,25.625,0,255
133,7.465,82.043,0,255,32.174,0,255
134,9.056,226.667,0,255,88.889,0,255
135,7.920,97.193,0,255,38.115,0,255
136,5.226,93.447,0,255,36.646,0,255
137,4.414,24.375,0,255,9.559,0,255
138,7.141,78.818,0,255,30.909,0,255
139,8.374,101.802,0,255,39.922,0,255
140,2.856,121.705,0,255,47.727,0,255
141,3.019,0.000,0,0,0.000,0,255
142,5.777,73.062,0,255,28.652,0,255
143,12.723,77.411,0,255,30.357,0,255
144,6.978,136.395,0,255,53.488,0,255
145,6.459,147.362,0,255,57.789,0,255
146,11.782,66.033,0,255,25.895,0,255
147,10.321,8.821,0,255,3.459,0,255
148,6.978,132.837,0,255,52.093,0,255
149,14.054,103.060,0,255,40.416,0,255
150,7.822,81.473,0,255,31.950,0,255
151,7.400,76.053,0,255,29.825,0,255
152,8.277,166.000,0,255,65.098,0,255
153,9.802,101.325,0,255,39.735,0,255
154,9.737,136.000,0,255,53.333,0,255
155,12.464,151.406,0,255,59.375,0,255
156,10.646,65.305,0,255,25.610,0,255
157,9.607,47.382,0,255,18.581,0,255
158,8.147,74.163,0,255,29.084,0,255
159,4.219,15.692,0,255,6.154,0,255
160,10.094,72.974,0,255,28.617,0,255
161,7.076,84.220,0,255,33.028,0,255
162,5.648,74.741,0,255,29.310,0,255
163,3.668,67.699,0,255,26.549,0,255
164,6.264,75.311,0,255,29.534,0,255
165,8.147,57.908,0,255,22.709,0,255
166,7.076,70.183,0,255,27.523,0,255
167,3.765,0.000,0,0,0.000,0,255
168,4.933,82.204,0,255,32.237,0,255
169,11.717,111.607,0,255,43.767,0,255
170,11.100,161.798,0,255,63.450,0,255
171,6.491,124.950,0,255,49.000,0,255
172,10.256,176.725,0,255,69.304,0,255
173,5.777,64.466,0,255,25.281,0,255
174,5.420,88.563,0,255,34.731,0,255
175,4.576,79.574,0,255,31.206,0,255
176,12.139,11.591,0,255,4.545,0,255
177,8.828,78.750,0,255,30.882,0,255
178,11.717,70.637,0,255,27.701,0,255
179,8.082,149.518,0,255,58.635,0,255
180,5.712,118.807,0,255,46.591,0,255
181,12.399,0.000,0,0,0.000,0,255
182,7.790,91.375,0,255,35.833,0,255
183,6.816,94.714,0,255,37.143,0,255
184,6.102,100.372,0,255,39.362,0,255
185,10.808,55.901,0,255,21.922,0,255
186,7.335,94.779,0,255,37.168,0,255
187,1.980,0.000,0,0,0.000,0,255
188,6.556,70.693,0,255,27.723,0,255
189,11.165,0.000,0,0,0.000,0,255
190,10.938,83.991,0,255,32.938,0,255
191,8.601,111.623,0,255,43.774,0,255
192,4.349,15.224,0,255,5.970,0,255
193,10.841,114.521,0,255,44.910,0,255
194,7.498,99.351,0,255,38.961,0,255
195,6.621,27.500,0,255,10.784,0,255
196,1.623,0.000,0,0,0.000,0,255
197,8.212,90.711,0,255,35.573,0,255
