 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,3.376,14.712,0,255,5.769,0,255
2,2.759,30.000,0,255,11.765,0,255
3,8.569,6.761,0,255,2.652,0,255
4,6.491,24.225,0,255,9.500,0,255
5,7.790,38.250,0,255,15.000,0,255
6,7.141,11.591,0,255,4.545,0,255
7,9.218,39.507,0,255,15.493,0,255
8,7.530,17.586,0,255,6.897,0,255
9,5.518,24.000,0,255,9.412,0,255
10,8.114,0.000,0,0,0.000,0,255
11,13.243,28.125,0,255,11.029,0,255
12,10.971,9.053,0,255,3.550,0,255
13,6.102,32.553,0,255,12.766,0,255
14,7.692,17.215,0,255,6.751,0,255
15,0.811,0.000,0,0,0.000,0,255
16,8.504,35.038,0,255,13.740,0,255
17,6.621,2.500,0,255,0.980,0,255
18,11.230,21.373,0,255,8.382,0,255
19,5.518,13.500,0,255,5.294,0,255
20,0.974,0.000,0,0,0.000,0,255
21,7.498,20.974,0,255,8.225,0,255
22,10.743,33.897,0,255,13.293,0,255
23,7.076,11.697,0,255,4.587,0,255
24,2.369,27.945,0,255,10.959,0,255
25,8.049,19.536,0,255,7.661,0,255
26,7.108,22.123,0,255,8.676,0,255
27,8.666,15.281,0,255,5.993,0,255
28,1.168,70.833,0,255,27.778,0,255
29,7.952,21.857,0,255,8.571,0,255
30,13.892,5.958,0,255,2.336,0,255
31,6.167,0.000,0,0,0.000,0,255
32,6.362,0.000,0,0,0.000,0,255
33,11.295,17.586,0,255,6.897,0,255
34,5.972,30.489,0,255,11.957,0,255
35,6.913,19.155,0,255,7.512,0,255
36,6.394,10.355,0,255,4.061,0,255
37,3.148,0.000,0,0,0.000,0,255
38,6.037,17.823,0,255,6.989,0,255
39,7.043,18.802,0,255,7.373,0,255
40,7.984,58.049,0,255,22.764,0,255
41,2.175,19.030,0,255,7.463,0,255
42,13.015,14.626,0,255,5.736,0,255
43,13.178,7.537,0,255,2.956,0,255
44,6.816,0.000,0,0,0.000,0,255
45,13.372,16.711,0,255,6.553,0,255
46,8.049,19.536,0,255,7.661,0,255
47,6.784,46.364,0,255,18.182,0,255
48,10.354,36.771,0,255,14.420,0,255
49,7.433,13.362,0,255,5.240,0,255
50,6.751,15.938,0,255,6.250,0,255
51,8.536,35.875,0,255,14.068,0,255
52,7.335,27.080,0,255,10.619,0,255
53,7.595,20.705,0,255,8.120,0,255
54,8.828,36.562,0,255,14.338,0,255
55,4.155,0.000,0,0,0.000,0,255
56,9.153,18.989,0,255,7.447,0,255
57,5.453,18.214,0,255,7.143,0,255
58,5.193,19.125,0,255,7.500,0,255
59,2.337,35.417,0,255,13.889,0,255
60,4.641,57.063,0,255,22.378,0,255
61,6.524,32.985,0,255,12.935,0,255
62,6.686,32.184,0,255,12.621,0,255
63,4.479,24.022,0,255,9.420,0,255
64,5.777,27.219,0,255,10.674,0,255
65,7.498,1.104,0,255,0.433,0,255
66,2.661,0.000,0,0,0.000,0,255
67,6.005,35.838,0,255,14.054,0,255
68,5.972,22.174,0,255,8.696,0,255
69,6.329,11.769,0,255,4.615,0,255
70,7.043,30.553,0,255,11.982,0,255
71,3.246,17.850,0,255,7.000,0,255
72,7.920,30.307,0,255,11.885,0,255
73,7.400,42.500,0,255,16.667,0,255
74,8.341,26.790,0,255,10.506,0,255
75,7.627,66.191,0,255,25.957,0,255
76,3.246,0.000,0,0,0.000,0,255
77,5.291,43.804,0,255,17.178,0,255
78,12.107,22.560,0,255,8.847,0,255
79,5.518,31.500,0,255,12.353,0,255
80,6.167,29.526,0,255,11.579,0,255
81,7.920,27.172,0,255,10.656,0,255
82,11.490,9.364,0,255,3.672,0,255
83,5.972,19.402,0,255,7.609,0,255
84,2.597,0.000,0,0,0.000,0,255
85,5.583,17.791,0,255,6.977,0,255
86,5.518,33.000,0,255,12.941,0,255
87,7.627,81.383,0,255,31.915,0,255
88,1.558,0.000,0,0,0.000,0,255
89,9.088,4.554,0,255,1.786,0,255
90,8.082,0.000,0,0,0.000,0,255
91,8.179,22.262,0,255,8.730,0,255
92,3.343,9.903,0,255,3.883,0,255
93,8.309,14.941,0,255,5.859,0,255
94,4.479,16.630,0,255,6.522,0,255
95,2.889,0.000,0,0,0.000,0,255
96,3.311,0.000,0,0,0.000,0,255
97,6.167,53.684,0,255,21.053,0,255
98,7.433,30.066,0,255,11.790,0,255
99,8.893,24.197,0,255,9.489,0,255
100,2.726,12.143,0,255,4.762,0,255
101,7.498,24.286,0,255,9.524,0,255
102,10.224,64.762,0,255,25.397,0,255
103,5.940,11.148,0,255,4.372,0,255
104,11.165,28.910,0,255,11.337,0,255
105,3.148,31.546,0,255,12.371,0,255
106,5.128,83.924,0,255,32.911,0,255
107,7.141,67.227,0,255,26.364,0,255
108,3.797,26.154,0,255,10.256,0,255
109,12.366,30.787,0,255,12.073,0,255
110,3.051,18.989,0,255,7.447,0,255
111,11.782,16.860,0,255,6.612,0,255
112,4.674,12.396,0,255,4.861,0,255
113,2.954,14.011,0,255,5.495,0,255
114,7.822,39.149,0,255,15.353,0,255
115,5.096,30.860,0,255,12.102,0,255
