 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,3.311,5.000,0,255,1.961,0,255
2,1.396,35.581,0,255,13.953,0,255
3,3.408,26.714,0,255,10.476,0,255
4,4.090,135.595,0,255,53.175,0,255
5,7.530,35.172,0,255,13.793,0,255
6,8.212,5.040,0,255,1.976,0,255
7,2.954,42.033,0,255,16.484,0,255
8,6.232,69.062,0,255,27.083,0,255
9,1.136,0.000,0,0,0.000,0,255
10,5.226,28.509,0,255,11.180,0,255
11,3.733,0.000,0,0,0.000,0,255
12,5.031,23.032,0,255,9.032,0,255
13,5.777,18.624,0,255,7.303,0,255
14,8.244,12.047,0,255,4.724,0,255
15,14.379,14.391,0,255,5.643,0,255
16,10.029,22.282,0,255,8.738,0,255
17,8.471,11.724,0,255,4.598,0,255
18,12.496,13.247,0,255,5.195,0,255
19,7.205,31.014,0,255,12.162,0,255
20,9.964,29.072,0,255,11.401,0,255
21,5.777,17.191,0,255,6.742,0,255
22,11.555,24.354,0,255,9.551,0,255
23,10.938,27.240,0,255,10.682,0,255
24,6.005,34.459,0,255,13.514,0,255
25,10.354,21.583,0,255,8.464,0,255
26,5.323,18.659,0,255,7.317,0,255
27,6.491,38.250,0,255,15.000,0,255
28,6.394,0.000,0,0,0.000,0,255
29,8.991,20.253,0,255,7.942,0,255
30,12.464,12.617,0,255,4.948,0,255
31,5.485,0.000,0,0,0.000,0,255
32,7.498,23.182,0,255,9.091,0,255
33,7.465,18.848,0,255,7.391,0,255
34,5.615,36.850,0,255,14.451,0,255
35,8.893,9.307,0,255,3.650,0,255
36,7.433,8.908,0,255,3.493,0,255
37,3.927,37.934,0,255,14.876,0,255
38,6.005,16.541,0,255,6.486,0,255
39,8.114,65.280,0,255,25.600,0,255
40,6.686,23.519,0,255,9.223,0,255
41,2.564,106.519,0,255,41.772,0,255
42,7.270,27.321,0,255,10.714,0,255
43,8.082,27.651,0,255,10.843,0,255
44,12.626,19.666,0,255,7.712,0,255
45,7.692,21.519,0,255,8.439,0,255
46,11.717,8.476,0,255,3.324,0,255
47,7.368,11.233,0,255,4.405,0,255
48,3.992,122.317,0,255,47.967,0,255
49,11.490,8.644,0,255,3.390,0,255
50,2.402,58.581,0,255,22.973,0,255
51,6.751,23.293,0,255,9.135,0,255
52,12.399,64.751,0,255,25.393,0,255
53,5.712,23.182,0,255,9.091,0,255
54,9.088,34.607,0,255,13.571,0,255
55,7.141,0.000,0,0,0.000,0,255
56,3.603,27.568,0,255,10.811,0,255
57,4.674,0.000,0,0,0.000,0,255
58,6.362,37.730,0,255,14.796,0,255
59,3.538,0.000,0,0,0.000,0,255
60,7.335,22.566,0,255,8.850,0,255
61,4.933,21.809,0,255,8.553,0,255
62,6.167,40.263,0,255,15.789,0,255
63,6.848,76.137,0,255,29.858,0,255
64,8.634,0.000,0,0,0.000,0,255
65,13.340,22.336,0,255,8.759,0,255
66,6.784,14.641,0,255,5.742,0,255
67,14.443,32.090,0,255,12.584,0,255
68,5.972,0.000,0,0,0.000,0,255
69,10.127,31.058,0,255,12.179,0,255
70,9.607,22.399,0,255,8.784,0,255
71,7.822,25.394,0,255,9.959,0,255
72,5.550,26.842,0,255,10.526,0,255
73,10.029,42.913,0,255,16.828,0,255
74,12.431,50.601,0,255,19.843,0,255
75,6.069,6.818,0,255,2.674,0,255
76,6.005,125.432,0,255,49.189,0,255
77,9.607,0.000,0,0,0.000,0,255
78,10.094,81.174,0,255,31.833,0,255
79,13.664,12.720,0,255,4.988,0,255
80,6.394,12.944,0,255,5.076,0,255
81,7.141,22.023,0,255,8.636,0,255
82,6.816,37.643,0,255,14.762,0,255
83,6.686,23.519,0,255,9.223,0,255
84,6.329,27.462,0,255,10.769,0,255
85,11.685,22.667,0,255,8.889,0,255
86,8.147,16.255,0,255,6.375,0,255
87,6.978,18.977,0,255,7.442,0,255
88,5.388,18.434,0,255,7.229,0,255
89,10.321,29.670,0,255,11.635,0,255
90,5.680,69.943,0,255,27.429,0,255
91,8.049,52.440,0,255,20.565,0,255
92,1.136,80.143,0,255,31.429,0,255
93,4.901,32.086,0,255,12.583,0,255
94,6.751,18.389,0,255,7.212,0,255
95,4.966,66.667,0,255,26.144,0,255
96,13.859,79.426,0,255,31.148,0,255
97,5.907,56.044,0,255,21.978,0,255
98,14.443,15.472,0,255,6.067,0,255
99,12.691,43.043,0,255,16.880,0,255
100,9.250,30.421,0,255,11.930,0,255
101,8.439,44.135,0,255,17.308,0,255
102,4.284,36.705,0,255,14.394,0,255
103,3.278,0.000,0,0,0.000,0,255
104,8.309,53.789,0,255,21.094,0,255
105,10.484,15.000,0,255,5.882,0,255
106,9.120,0.000,0,0,0.000,0,255
107,6.946,39.322,0,255,15.421,0,255
108,4.512,55.036,0,255,21.583,0,255
109,7.076,25.734,0,255,10.092,0,255
110,6.199,0.000,0,0,0.000,0,255
111,7.595,28.333,0,255,11.111,0,255
112,7.725,58.929,0,255,23.109,0,255
113,7.757,58.682,0,255,23.013,0,255
114,10.386,24.703,0,255,9.688,0,255
115,7.627,29.298,0,255,11.489,0,255
116,7.400,0.000,0,0,0.000,0,255
117,13.664,21.805,0,255,8.551,0,255
118,6.719,67.754,0,255,26.570,0,255
