 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,5.972,27.717,0,255,10.870,0,255
2,6.978,14.233,0,255,5.581,0,255
3,6.297,42.062,0,255,16.495,0,255
4,4.512,0.000,0,0,0.000,0,255
5,6.978,30.837,0,255,12.093,0,255
6,1.233,67.105,0,255,26.316,0,255
7,9.640,95.303,0,255,37.374,0,255
8,7.920,83.607,0,255,32.787,0,255
9,6.751,6.130,0,255,2.404,0,255
10,10.354,35.972,0,255,14.107,0,255
11,12.009,45.486,0,255,17.838,0,255
12,4.187,37.558,0,255,14.729,0,255
13,7.855,62.169,0,255,24.380,0,255
14,11.068,68.050,0,255,26.686,0,255
15,11.133,37.172,0,255,14.577,0,255
16,8.731,32.230,0,255,12.639,0,255
17,9.023,49.532,0,255,19.424,0,255
18,8.277,44.000,0,255,17.255,0,255
19,6.297,19.716,0,255,7.732,0,255
20,6.005,33.081,0,255,12.973,0,255
21,5.518,0.000,0,0,0.000,0,255
22,6.654,17.415,0,255,6.829,0,255
23,8.861,0.000,0,0,0.000,0,255
24,5.745,17.288,0,255,6.780,0,255
25,14.671,9.027,0,255,3.540,0,255
26,7.368,37.070,0,255,14.537,0,255
27,8.049,60.665,0,255,23.790,0,255
28,6.232,23.906,0,255,9.375,0,255
29,10.419,198.598,0,255,77.882,0,255
30,5.680,30.600,0,255,12.000,0,255
31,14.021,26.562,0,255,10.417,0,255
32,7.563,55.815,0,255,21.888,0,255
33,6.881,123.892,0,255,48.585,0,255
34,11.652,85.237,0,255,33.426,0,255
35,12.399,8.010,0,255,3.141,0,255
36,9.575,0.000,0,0,0.000,0,255
37,4.349,32.351,0,255,12.687,0,255
38,6.946,14.299,0,255,5.607,0,255
39,2.629,9.444,0,255,3.704,0,255
40,6.134,25.635,0,255,10.053,0,255
41,6.297,18.402,0,255,7.216,0,255
42,10.224,13.762,0,255,5.397,0,255
43,5.453,33.393,0,255,13.095,0,255
44,7.887,68.210,0,255,26.749,0,255
45,9.510,41.775,0,255,16.382,0,255
46,7.011,0.000,0,0,0.000,0,255
47,14.606,9.633,0,255,3.778,0,255
48,5.615,17.688,0,255,6.936,0,255
49,7.465,31.043,0,255,12.174,0,255
50,4.641,46.364,0,255,18.182,0,255
51,6.524,40.597,0,255,15.920,0,255
52,3.278,12.624,0,255,4.950,0,255
53,11.749,93.688,0,255,36.740,0,255
54,5.258,97.593,0,255,38.272,0,255
55,6.719,55.435,0,255,21.739,0,255
56,13.567,34.163,0,255,13.397,0,255
57,3.311,12.500,0,255,4.902,0,255
58,11.295,41.034,0,255,16.092,0,255
59,7.627,52.085,0,255,20.426,0,255
60,6.719,6.159,0,255,2.415,0,255
61,12.626,28.843,0,255,11.311,0,255
62,7.887,28.333,0,255,11.111,0,255
63,7.433,8.908,0,255,3.493,0,255
64,14.638,92.162,0,255,36.142,0,255
65,7.335,18.053,0,255,7.080,0,255
66,10.646,50.534,0,255,19.817,0,255
67,8.958,15.707,0,255,6.159,0,255
68,9.056,0.000,0,0,0.000,0,255
69,6.167,32.211,0,255,12.632,0,255
70,1.493,5.543,0,255,2.174,0,255
71,8.341,22.821,0,255,8.949,0,255
72,4.966,26.667,0,255,10.458,0,255
73,6.751,91.947,0,255,36.058,0,255
74,4.641,8.916,0,255,3.497,0,255
75,9.867,177.829,0,255,69.737,0,255
76,6.264,36.995,0,255,14.508,0,255
77,7.335,37.235,0,255,14.602,0,255
78,9.185,17.120,0,255,6.714,0,255
79,10.451,26.925,0,255,10.559,0,255
80,3.083,0.000,0,0,0.000,0,255
81,9.153,23.511,0,255,9.220,0,255
82,3.440,0.000,0,0,0.000,0,255
83,3.733,17.739,0,255,6.957,0,255
84,8.666,22.921,0,255,8.989,0,255
85,2.207,0.000,0,0,0.000,0,255
86,3.960,89.877,0,255,35.246,0,255
87,5.972,206.495,0,255,80.978,0,255
88,5.063,21.250,0,255,8.333,0,255
89,6.459,15.377,0,255,6.030,0,255
90,8.471,11.724,0,255,4.598,0,255
91,6.491,35.700,0,255,14.000,0,255
92,4.414,22.500,0,255,8.824,0,255
93,7.855,85.351,0,255,33.471,0,255
94,2.499,96.039,0,255,37.662,0,255
95,4.544,91.071,0,255,35.714,0,255
96,6.913,27.535,0,255,10.798,0,255
97,11.782,138.388,0,255,54.270,0,255
98,11.133,43.863,0,255,17.201,0,255
99,5.518,18.000,0,255,7.059,0,255
100,13.307,18.659,0,255,7.317,0,255
101,10.289,53.896,0,255,21.136,0,255
102,3.246,20.400,0,255,8.000,0,255
103,3.181,20.816,0,255,8.163,0,255
104,2.921,22.667,0,255,8.889,0,255
105,1.720,0.000,0,0,0.000,0,255
106,4.998,23.182,0,255,9.091,0,255
107,11.685,34.000,0,255,13.333,0,255
108,3.505,11.806,0,255,4.630,0,255
109,7.141,41.727,0,255,16.364,0,255
110,6.459,39.724,0,255,15.578,0,255
111,0.811,0.000,0,0,0.000,0,255
112,11.198,53.217,0,255,20.870,0,255
113,3.960,18.811,0,255,7.377,0,255
114,2.954,14.011,0,255,5.495,0,255
115,6.069,32.727,0,255,12.834,0,255
116,8.601,51.962,0,255,20.377,0,255
117,2.240,0.000,0,0,0.000,0,255
118,6.686,17.330,0,255,6.796,0,255
119,5.518,48.000,0,255,18.824,0,255
120,8.926,72.327,0,255,28.364,0,255
121,0.811,71.400,0,255,28.000,0,255
122,3.051,54.255,0,255,21.277,0,255
123,3.181,15.612,0,255,6.122,0,255
124,7.011,28.333,0,255,11.111,0,255
125,8.179,74.881,0,255,29.365,0,255
126,6.978,49.814,0,255,19.535,0,255
127,4.544,76.500,0,255,30.000,0,255
128,8.277,47.000,0,255,18.431,0,255
129,12.853,62.462,0,255,24.495,0,255
