 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,8.796,59.280,0,255,23.247,0,255
2,6.978,145.884,0,255,57.209,0,255
3,9.802,86.126,0,255,33.775,0,255
4,2.110,54.923,0,255,21.538,0,255
5,13.178,99.865,0,255,39.163,0,255
6,6.946,34.556,0,255,13.551,0,255
7,4.252,23.359,0,255,9.160,0,255
8,6.264,0.000,0,0,0.000,0,255
9,3.246,30.600,0,255,12.000,0,255
10,5.875,39.448,0,255,15.470,0,255
11,10.906,60.714,0,255,23.810,0,255
12,10.873,15.985,0,255,6.269,0,255
13,10.224,0.000,0,0,0.000,0,255
14,3.343,0.000,0,0,0.000,0,255
15,5.291,123.589,0,255,48.466,0,255
16,5.420,18.323,0,255,7.186,0,255
17,5.810,12.821,0,255,5.028,0,255
18,5.712,17.386,0,255,6.818,0,255
19,6.199,5.340,0,255,2.094,0,255
20,4.544,32.786,0,255,12.857,0,255
21,6.913,32.324,0,255,12.676,0,255
22,4.771,34.694,0,255,13.605,0,255
23,6.005,28.946,0,255,11.351,0,255
24,6.556,21.460,0,255,8.416,0,255
25,8.731,134.610,0,255,52.788,0,255
26,13.924,22.587,0,255,8.858,0,255
27,10.062,21.387,0,255,8.387,0,255
28,4.057,0.000,0,0,0.000,0,255
29,5.842,97.750,0,255,38.333,0,255
30,0.811,0.000,0,0,0.000,0,255
31,3.538,21.055,0,255,8.257,0,255
32,3.992,91.220,0,255,35.772,0,255
33,1.331,0.000,0,0,0.000,0,255
34,5.518,64.500,0,255,25.294,0,255
35,4.025,0.000,0,0,0.000,0,255
36,11.620,51.285,0,255,20.112,0,255
37,2.954,0.000,0,0,0.000,0,255
38,9.510,93.993,0,255,36.860,0,255
39,11.522,165.930,0,255,65.070,0,255
40,5.615,0.000,0,0,0.000,0,255
41,6.167,63.079,0,255,24.737,0,255
42,4.869,34.000,0,255,13.333,0,255
43,5.842,41.083,0,255,16.111,0,255
44,10.484,45.789,0,255,17.957,0,255
45,9.315,18.659,0,255,7.317,0,255
46,13.924,82.622,0,255,32.401,0,255
47,3.343,61.893,0,255,24.272,0,255
48,7.498,80.584,0,255,31.602,0,255
49,6.686,61.893,0,255,24.272,0,255
50,9.185,72.986,0,255,28.622,0,255
51,5.907,16.813,0,255,6.593,0,255
52,8.991,0.000,0,0,0.000,0,255
53,8.731,42.658,0,255,16.729,0,255
54,5.518,6.000,0,255,2.353,0,255
55,5.940,48.770,0,255,19.126,0,255
56,4.122,218.858,0,255,85.827,0,255
57,13.762,45.708,0,255,17.925,0,255
58,1.298,51.000,0,255,20.000,0,255
59,5.323,62.195,0,255,24.390,0,255
60,1.720,0.000,0,0,0.000,0,255
61,12.139,34.773,0,255,13.636,0,255
62,14.249,34.852,0,255,13.667,0,255
63,6.297,32.861,0,255,12.887,0,255
