 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,1.178,48.167,0,255,18.889,0,255
2,4.030,39.740,0,255,15.584,0,255
3,5.665,175.497,0,255,68.822,0,255
4,0.837,83.672,0,255,32.812,0,255
5,2.355,140.250,0,255,55.000,0,255
6,3.899,27.383,0,255,10.738,0,255
7,3.834,144.471,0,255,56.655,0,255
8,4.998,26.034,0,255,10.209,0,255
9,2.434,32.903,0,255,12.903,0,255
10,3.336,105.000,0,255,41.176,0,255
11,1.727,25.114,0,255,9.848,0,255
12,6.084,11.516,0,255,4.516,0,255
13,3.140,31.875,0,255,12.500,0,255
14,2.499,0.000,0,0,0.000,0,255
15,2.185,42.754,0,255,16.766,0,255
16,2.224,24.000,0,255,9.412,0,255
17,8.138,20.088,0,255,7.878,0,255
18,1.871,1.783,0,255,0.699,0,255
19,2.879,0.000,0,0,0.000,0,255
20,6.974,43.537,0,255,17.073,0,255
21,2.028,0.000,0,0,0.000,0,255
22,2.015,21.526,0,255,8.442,0,255
23,3.965,78.267,0,255,30.693,0,255
24,9.774,49.839,0,255,19.545,0,255
25,2.970,33.700,0,255,13.216,0,255
26,2.970,14.604,0,255,5.727,0,255
27,3.598,58.418,0,255,22.909,0,255
28,10.428,134.379,0,255,52.698,0,255
29,1.230,0.000,0,0,0.000,0,255
30,2.028,60.871,0,255,23.871,0,255
31,1.701,37.269,0,255,14.615,0,255
32,1.649,0.000,0,0,0.000,0,255
33,2.892,30.000,0,255,11.765,0,255
34,2.368,35.221,0,255,13.812,0,255
35,2.656,48.990,0,255,19.212,0,255
36,8.871,125.996,0,255,49.410,0,255
37,2.355,63.750,0,255,25.000,0,255
38,2.879,9.273,0,255,3.636,0,255
39,1.950,0.000,0,0,0.000,0,255
40,3.703,109.028,0,255,42.756,0,255
41,3.245,0.000,0,0,0.000,0,255
42,2.944,52.133,0,255,20.444,0,255
43,2.892,45.000,0,255,17.647,0,255
44,3.690,90.426,0,255,35.461,0,255
45,1.374,106.857,0,255,41.905,0,255
46,7.929,35.347,0,255,13.861,0,255
47,1.622,34.960,0,255,13.710,0,255
48,4.148,160.079,0,255,62.776,0,255
49,2.224,0.000,0,0,0.000,0,255
50,2.368,22.541,0,255,8.840,0,255
51,13.189,198.839,0,255,77.976,0,255
52,1.884,46.042,0,255,18.056,0,255
53,0.968,58.581,0,255,22.973,0,255
54,8.269,111.764,0,255,43.829,0,255
55,2.250,26.686,0,255,10.465,0,255
56,5.221,55.602,0,255,21.805,0,255
57,4.135,106.519,0,255,41.772,0,255
58,5.404,47.542,0,255,18.644,0,255
59,1.936,32.736,0,255,12.838,0,255
60,2.669,110.000,0,255,43.137,0,255
61,0.536,0.000,0,0,0.000,0,255
62,0.942,60.208,0,255,23.611,0,255
63,3.193,19.857,0,255,7.787,0,255
64,4.122,42.095,0,255,16.508,0,255
65,4.880,29.397,0,255,11.528,0,255
66,3.310,51.403,0,255,20.158,0,255
67,5.365,115.683,0,255,45.366,0,255
68,2.303,43.466,0,255,17.045,0,255
69,1.963,15.300,0,255,6.000,0,255
70,2.839,71.682,0,255,28.111,0,255
71,3.258,0.000,0,0,0.000,0,255
72,1.609,0.000,0,0,0.000,0,255
73,2.682,37.317,0,255,14.634,0,255
74,7.380,77.314,0,255,30.319,0,255
75,1.361,17.163,0,255,6.731,0,255
76,4.436,35.354,0,255,13.864,0,255
77,2.093,41.438,0,255,16.250,0,255
78,3.258,0.000,0,0,0.000,0,255
79,3.350,0.000,0,0,0.000,0,255
80,2.381,18.214,0,255,7.143,0,255
81,2.394,69.672,0,255,27.322,0,255
82,3.389,0.000,0,0,0.000,0,255
83,1.465,0.000,0,0,0.000,0,255
84,4.122,96.333,0,255,37.778,0,255
85,6.097,27.361,0,255,10.730,0,255
86,8.858,17.326,0,255,6.795,0,255
87,2.394,43.197,0,255,16.940,0,255
88,3.598,24.109,0,255,9.455,0,255
89,1.322,12.624,0,255,4.950,0,255
90,2.643,0.000,0,0,0.000,0,255
91,4.239,115.694,0,255,45.370,0,255
92,1.021,0.000,0,0,0.000,0,255
93,4.043,0.000,0,0,0.000,0,255
94,4.841,52.378,0,255,20.541,0,255
95,3.467,61.585,0,255,24.151,0,255
96,1.034,38.734,0,255,15.190,0,255
97,7.039,43.606,0,255,17.100,0,255
98,6.738,65.359,0,255,25.631,0,255
99,4.894,17.727,0,255,6.952,0,255
100,2.394,0.000,0,0,0.000,0,255
101,2.865,68.699,0,255,26.941,0,255
102,3.088,104.809,0,255,41.102,0,255
103,5.679,12.339,0,255,4.839,0,255
104,3.808,77.990,0,255,30.584,0,255
105,7.667,7.398,0,255,2.901,0,255
106,2.211,43.757,0,255,17.160,0,255
107,2.630,26.642,0,255,10.448,0,255
108,4.174,61.552,0,255,24.138,0,255
109,2.722,72.332,0,255,28.365,0,255
110,4.475,49.956,0,255,19.591,0,255
111,0.680,0.000,0,0,0.000,0,255
112,1.570,25.500,0,255,10.000,0,255
113,2.277,0.000,0,0,0.000,0,255
114,2.695,61.893,0,255,24.272,0,255
115,5.037,23.844,0,255,9.351,0,255
116,7.628,52.925,0,255,20.755,0,255
