 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,3.389,0.000,0,0,0.000,0,255
2,3.886,37.778,0,255,14.815,0,255
3,2.735,58.565,0,255,22.967,0,255
4,1.243,51.000,0,255,20.000,0,255
5,9.054,58.223,0,255,22.832,0,255
6,1.923,15.612,0,255,6.122,0,255
7,5.993,4.454,0,255,1.747,0,255
8,13.372,23.953,0,255,9.393,0,255
9,5.718,1.167,0,255,0.458,0,255
10,3.677,46.281,0,255,18.149,0,255
11,1.819,31.187,0,255,12.230,0,255
12,12.168,126.403,0,255,49.570,0,255
13,2.198,51.607,0,255,20.238,0,255
14,5.783,175.385,0,255,68.778,0,255
15,1.282,130.102,0,255,51.020,0,255
16,4.553,45.431,0,255,17.816,0,255
17,5.077,42.719,0,255,16.753,0,255
18,3.350,25.898,0,255,10.156,0,255
19,2.905,74.662,0,255,29.279,0,255
20,3.507,0.000,0,0,0.000,0,255
21,6.490,52.954,0,255,20.766,0,255
22,2.355,53.833,0,255,21.111,0,255
23,9.957,3.016,0,255,1.183,0,255
24,5.286,130.025,0,255,50.990,0,255
25,7.694,173.469,0,255,68.027,0,255
26,0.955,0.000,0,0,0.000,0,255
27,10.114,32.988,0,255,12.937,0,255
28,2.525,0.000,0,0,0.000,0,255
29,3.428,65.210,0,255,25.573,0,255
30,12.286,29.601,0,255,11.608,0,255
31,2.290,40.800,0,255,16.000,0,255
32,2.303,62.301,0,255,24.432,0,255
33,3.651,0.000,0,0,0.000,0,255
34,10.193,33.062,0,255,12.965,0,255
35,3.206,30.184,0,255,11.837,0,255
36,7.262,60.649,0,255,23.784,0,255
37,4.187,109.172,0,255,42.812,0,255
38,3.101,17.215,0,255,6.751,0,255
39,2.198,19.732,0,255,7.738,0,255
40,2.054,14.618,0,255,5.732,0,255
41,9.709,37.116,0,255,14.555,0,255
42,6.176,11.886,0,255,4.661,0,255
43,13.215,131.287,0,255,51.485,0,255
44,3.899,7.701,0,255,3.020,0,255
45,2.800,44.089,0,255,17.290,0,255
46,4.723,41.676,0,255,16.343,0,255
47,2.447,25.909,0,255,10.160,0,255
48,2.290,0.000,0,0,0.000,0,255
49,3.284,103.625,0,255,40.637,0,255
