 ,Area,Mean,Min,Max,%Area,MinThr,MaxThr
1,1.557,81.429,0,255,31.933,0,255
2,6.673,36.000,0,255,14.118,0,255
3,4.265,59.448,0,255,23.313,0,255
4,6.241,114.403,0,255,44.864,0,255
5,4.501,17.791,0,255,6.977,0,255
6,2.394,0.000,0,0,0.000,0,255
7,2.486,88.579,0,255,34.737,0,255
8,6.503,118.008,0,255,46.278,0,255
9,2.499,69.424,0,255,27.225,0,255
10,3.441,167.738,0,255,65.779,0,255
11,4.710,149.458,0,255,58.611,0,255
12,1.034,251.772,0,255,98.734,0,255
13,9.277,172.278,0,255,67.560,0,255
14,5.600,47.664,0,255,18.692,0,255
15,3.101,59.177,0,255,23.207,0,255
16,2.447,60.000,0,255,23.529,0,255
17,14.406,142.439,0,255,55.858,0,255
18,2.826,14.167,0,255,5.556,0,255
19,3.965,130.446,0,255,51.155,0,255
20,0.864,100.455,0,255,39.394,0,255
21,6.922,35.189,0,255,13.800,0,255
22,3.363,36.712,0,255,14.397,0,255
23,3.179,61.914,0,255,24.280,0,255
24,5.809,39.628,0,255,15.541,0,255
25,3.912,85.284,0,255,33.445,0,255
26,2.447,58.636,0,255,22.995,0,255
27,2.237,156.579,0,255,61.404,0,255
28,5.522,35.047,0,255,13.744,0,255
29,4.737,14.793,0,255,5.801,0,255
30,2.355,0.000,0,0,0.000,0,255
31,6.660,108.713,0,255,42.633,0,255
32,2.277,42.500,0,255,16.667,0,255
33,2.499,104.136,0,255,40.838,0,255
34,3.899,0.000,0,0,0.000,0,255
35,6.032,27.104,0,255,10.629,0,255
36,0.680,63.750,0,255,25.000,0,255
37,10.965,45.949,0,255,18.019,0,255
38,4.017,0.000,0,0,0.000,0,255
39,3.637,0.000,0,0,0.000,0,255
40,2.761,152.275,0,255,59.716,0,255
41,4.318,30.909,0,255,12.121,0,255
42,4.606,17.386,0,255,6.818,0,255
43,2.093,0.000,0,0,0.000,0,255
44,5.940,28.645,0,255,11.233,0,255
45,9.211,73.530,0,255,28.835,0,255
46,11.802,72.938,0,255,28.603,0,255
47,4.684,0.000,0,0,0.000,0,255
48,3.873,51.689,0,255,20.270,0,255
49,2.604,64.070,0,255,25.126,0,255
50,2.512,37.188,0,255,14.583,0,255
51,2.394,1.393,0,255,0.546,0,255
52,1.125,11.860,0,255,4.651,0,255
53,2.565,48.138,0,255,18.878,0,255
54,8.662,38.905,0,255,15.257,0,255
55,2.656,0.000,0,0,0.000,0,255
56,7.419,25.635,0,255,10.053,0,255
57,2.774,31.274,0,255,12.264,0,255
58,2.434,95.968,0,255,37.634,0,255
59,1.282,0.000,0,0,0.000,0,255
60,2.277,43.966,0,255,17.241,0,255
61,3.677,67.153,0,255,26.335,0,255
62,7.039,207.128,0,255,81.227,0,255
63,2.080,182.830,0,255,71.698,0,255
64,3.925,217.600,0,255,85.333,0,255
65,2.499,49.398,0,255,19.372,0,255
66,0.550,212.500,0,255,83.333,0,255
67,1.308,0.000,0,0,0.000,0,255
68,3.193,16.721,0,255,6.557,0,255
69,6.555,85.000,0,255,33.333,0,255
70,3.507,45.672,0,255,17.910,0,255
71,1.609,97.439,0,255,38.211,0,255
72,5.613,39.231,0,255,15.385,0,255
73,5.338,20.625,0,255,8.088,0,255
74,4.004,182.500,0,255,71.569,0,255
75,12.705,154.418,0,255,60.556,0,255
76,11.409,29.243,0,255,11.468,0,255
77,8.230,234.730,0,255,92.051,0,255
78,3.127,51.213,0,255,20.084,0,255
79,2.905,0.000,0,0,0.000,0,255
80,2.865,27.945,0,255,10.959,0,255
81,2.761,0.000,0,0,0.000,0,255
82,3.350,0.000,0,0,0.000,0,255
83,2.512,59.766,0,255,23.438,0,255
84,2.107,68.106,0,255,26.708,0,255
85,1.060,0.000,0,0,0.000,0,255
86,8.348,17.586,0,255,6.897,0,255
87,2.604,43.568,0,255,17.085,0,255
88,6.830,157.787,0,255,61.877,0,255
89,2.381,0.000,0,0,0.000,0,255
90,1.361,9.808,0,255,3.846,0,255
91,5.299,151.111,0,255,59.259,0,255
92,2.303,0.000,0,0,0.000,0,255
93,3.847,50.306,0,255,19.728,0,255
94,2.787,106.549,0,255,41.784,0,255
95,4.422,52.811,0,255,20.710,0,255
96,3.245,4.113,0,255,1.613,0,255
97,4.082,76.827,0,255,30.128,0,255
